company_id,company_name,industry,working_capital_to_total_assets,retained_earnings_to_total_assets,ebit_to_total_assets,market_value_equity_to_total_liabilities,sales_to_total_assets,current_ratio,quick_ratio,debt_to_equity,interest_coverage,net_profit_margin,return_on_assets,return_on_equity,altman_z_score,is_bankrupt,years_to_bankruptcy
COMP_0162,Prime Holdings,Transportation,0.0995,0.4866,0.0954,2.459,0.8455,1.56,1.1129,0.9522,4.1973,0.0678,0.0573,0.1119,3.4365,0,
COMP_0556,Pinnacle Group #56,Energy,0.3128,-0.0914,0.016,0.0325,0.6215,4.4474,3.4144,1.2261,0.5042,-0.0199,-0.0124,-0.0276,0.9411,0,
COMP_0730,Vanguard Holdings,Transportation,-0.0978,-0.0065,0.025,0.0297,0.6465,0.6239,0.3191,1.0959,0.9497,-0.0015,-0.001,-0.0021,0.6205,0,
COMP_0402,Apex International #201,Construction,0.2409,0.2005,0.0909,3.028,1.1256,2.1375,1.5644,0.7347,3.9818,0.0481,0.0541,0.0939,3.8122,0,
COMP_0703,Prime Enterprises #268,Manufacturing,0.3197,0.245,0.0507,0.5339,0.7907,2.5098,1.5346,1.5192,2.5985,0.0313,0.0248,0.0624,2.0051,0,
COMP_0477,Pinnacle Logistics #344,Telecommunications,0.0046,0.3747,0.1417,1.8838,0.5699,1.0165,0.7235,1.5357,4.6864,0.1548,0.0882,0.2238,2.698,0,
COMP_0822,Stellar Partners #517,Transportation,-0.2146,-0.4128,0.039,0.0088,0.3942,0.4258,0.2708,2.8086,0.323,-0.152,-0.0599,-0.2283,-0.3071,1,2.0
COMP_0772,United Logistics #234,Real Estate,-0.3182,-0.6,0.0011,0.028,0.2138,0.3421,0.266,4.0128,0.0193,-0.1855,-0.0397,-0.1988,-0.9878,0,
COMP_0106,Prime Dynamics #519,Construction,0.2605,-0.0628,0.023,0.0207,1.0884,2.0511,1.6601,1.5877,0.8324,-0.0031,-0.0034,-0.0087,1.4012,1,3.0
COMP_0566,Omega International #123,Healthcare,0.5164,0.4028,0.0886,1.4824,0.5109,4.5392,3.5323,0.6359,4.2292,0.1062,0.0542,0.0887,2.8765,0,
COMP_0390,Omega Ventures #675,Manufacturing,0.1838,0.4007,0.1219,2.3646,0.931,1.7678,1.1688,1.3707,4.2493,0.0791,0.0736,0.1745,3.5335,0,
COMP_0002,Alpha Partners,Construction,0.4058,0.5352,0.086,1.2303,1.1078,3.2211,1.8523,0.7752,3.373,0.0445,0.0493,0.0876,3.3658,0,
COMP_0938,Premier Enterprises #252,Manufacturing,-0.1168,-0.5275,0.0014,0.009,0.6764,0.7107,0.3619,5.8441,0.0173,-0.0837,-0.0566,-0.3876,-0.1922,1,2.0
COMP_0983,Quantum Innovations #42,Energy,0.263,-0.6,0.0145,0.0076,0.0822,2.9402,1.6596,0.5559,0.4509,-0.1561,-0.0128,-0.02,-0.3899,1,4.0
COMP_0562,Titan Logistics #223,Technology,0.3443,0.6085,0.0649,1.7134,0.4287,2.7139,1.8061,0.5613,5.1462,0.0956,0.041,0.064,2.9359,0,
COMP_0081,Vanguard Systems,Real Estate,-0.2534,-0.1824,0.0271,0.0208,0.235,0.2829,0.1938,4.1578,0.5764,-0.0731,-0.0172,-0.0886,-0.2227,0,
COMP_0206,Pioneer Systems #59,Healthcare,0.3068,0.5726,0.1446,5.209,0.88,3.245,2.2457,0.6044,9.4332,0.1164,0.1025,0.1644,5.6522,0,
COMP_0035,Prime Services,Telecommunications,0.0937,0.0668,0.0913,0.8284,0.3884,1.4928,1.0202,4.1888,2.8773,0.1126,0.0437,0.227,1.3927,0,
COMP_0776,Strategic Logistics,Real Estate,-0.0872,0.0336,0.0505,0.1663,0.2449,0.673,0.4435,1.6892,1.2927,0.0346,0.0085,0.0228,0.4537,0,
COMP_0509,Vanguard Industries,Healthcare,0.2939,-0.156,0.0084,0.0563,0.3228,2.8221,1.7869,0.6564,0.2823,-0.0494,-0.016,-0.0264,0.5189,0,
COMP_0428,Dynamic Manufacturing #648,Telecommunications,0.1135,0.013,0.0494,0.1475,0.2788,1.3729,0.865,3.8658,1.2415,0.0282,0.0079,0.0383,0.6848,0,
COMP_0455,Prime Corp,Energy,-0.0766,0.3071,0.08,0.5825,0.7283,0.8082,0.6479,2.0935,1.9819,0.0444,0.0324,0.1001,1.68,0,
COMP_0367,Elite Solutions #171,Retail,-0.0394,0.0782,0.059,0.2911,1.7879,0.9277,0.6713,9.0,1.4919,0.0084,0.015,0.1504,2.2195,0,
COMP_0092,Pinnacle Dynamics #392,Telecommunications,0.0108,0.1464,0.0629,0.1982,0.326,1.034,0.6445,2.5271,1.4399,0.0404,0.0132,0.0465,0.8704,0,
COMP_0340,Quantum Holdings #43,Real Estate,0.0586,0.0334,0.0446,0.1104,0.2109,1.555,0.9535,3.1679,1.1282,0.0197,0.0042,0.0174,0.5414,0,
COMP_0898,Vanguard International,Technology,0.1104,-0.552,-0.0288,0.0052,0.486,1.3052,0.5979,3.3323,-0.361,-0.1722,-0.0837,-0.3627,-0.2462,1,1.0
COMP_0565,Prime Dynamics #526,Telecommunications,-0.0901,0.2389,0.0818,0.7538,0.3186,0.7564,0.4315,2.9773,2.2738,0.1114,0.0355,0.1411,1.2672,0,
COMP_0346,Horizon Dynamics,Healthcare,0.2407,0.2431,0.074,0.5226,0.8181,2.2894,1.7834,1.2969,1.8867,0.0344,0.0281,0.0646,2.0049,0,
COMP_0777,Elite Solutions #138,Retail,0.1293,0.0893,0.1154,1.9629,1.7118,1.7657,1.4907,1.1531,2.758,0.0343,0.0588,0.1266,3.5504,0,
COMP_0242,Strategic Systems #428,Energy,-0.0685,-0.2459,0.0163,0.0342,0.5798,0.7847,0.6404,1.5794,0.4879,-0.0215,-0.0125,-0.0322,0.2277,0,
COMP_0014,Horizon Holdings #342,Construction,0.0234,0.4542,0.1362,1.364,1.1035,1.0729,0.6716,1.0917,4.4367,0.0718,0.0792,0.1657,3.0354,0,
COMP_0316,Quantum Logistics #102,Transportation,0.1312,0.2034,0.105,1.5983,1.4129,1.6571,0.9082,3.6716,2.8127,0.0366,0.0517,0.2414,3.1607,0,
COMP_0601,Pioneer Ventures #282,Transportation,-0.0012,0.0751,0.0477,0.3097,0.6608,0.9954,0.5843,2.7288,1.3596,0.0148,0.0098,0.0365,1.1077,0,
COMP_0388,Apex Dynamics #426,Telecommunications,0.0031,0.2219,0.1218,0.9065,0.4367,1.0113,0.718,2.8176,4.5446,0.1554,0.0679,0.2591,1.697,1,1.0
COMP_0274,Prime International,Real Estate,-0.071,-0.207,0.0066,0.0139,0.1171,0.705,0.6191,3.3901,0.1268,-0.3142,-0.0368,-0.1615,-0.228,0,
COMP_0167,Dynamic Manufacturing #560,Financial Services,-0.0582,0.1873,0.1236,1.191,0.4076,0.8505,0.6085,4.0711,5.4883,0.2032,0.0828,0.4199,1.7224,1,2.0
COMP_0841,Vanguard Corp,Healthcare,0.085,-0.166,0.007,0.0049,0.3516,1.3631,0.6113,2.0323,0.0737,-0.1937,-0.0681,-0.2066,0.2471,1,3.0
COMP_0993,Global Industries #299,Manufacturing,-0.3161,-0.3226,-0.0367,0.0024,0.7939,0.3818,0.1748,5.5057,-0.4174,-0.1161,-0.0922,-0.5998,-0.1567,1,1.0
COMP_0647,Pinnacle Logistics #337,Retail,0.2454,0.1878,0.0576,0.3848,2.5403,2.0605,1.1027,1.6854,1.7182,0.0076,0.0192,0.0516,3.5187,0,
COMP_0819,Apex Ventures #549,Transportation,-0.1059,-0.3647,-0.0075,0.0028,0.6982,0.6658,0.3769,116.4928,-0.0551,-0.1729,-0.1207,-5.0,0.0375,1,5.0
COMP_0485,Premier Logistics #241,Retail,0.1682,-0.046,0.0279,0.0181,1.6249,1.6516,1.2866,1.7516,0.7687,-0.0037,-0.006,-0.0165,1.8653,0,
COMP_0981,Pinnacle Industries #651,Energy,-0.3396,-0.1709,0.0017,0.0046,0.0834,0.3109,0.1133,25.1602,0.0144,-1.0481,-0.0874,-2.2858,-0.5551,1,3.0
COMP_0505,Strategic Technologies #286,Healthcare,0.5631,0.2829,0.1074,3.7353,0.792,5.5625,4.0485,0.3373,17.2742,0.1006,0.0797,0.1065,4.4595,0,
COMP_0832,Vanguard Systems #472,Healthcare,-0.056,-0.5663,0.0244,0.0039,0.6274,0.7956,0.4128,102.1044,0.197,-0.1315,-0.0825,-5.0,-0.1498,1,4.0
COMP_0244,Pinnacle Manufacturing #581,Transportation,0.1058,0.0401,0.0532,0.204,0.7976,1.4214,0.9646,2.1945,1.3869,0.0153,0.0122,0.039,1.2787,0,
COMP_0567,Prime Logistics,Healthcare,0.2862,0.3092,0.058,0.8175,0.9703,2.4713,1.9426,1.6127,2.3145,0.0257,0.0249,0.0651,2.4285,0,
COMP_0876,Pinnacle Innovations #322,Energy,-0.3146,-0.1278,0.0371,0.0046,0.3694,0.3819,0.2187,108.6202,0.4049,-0.1177,-0.0435,-4.3481,-0.0618,1,3.0
COMP_0563,Pinnacle Innovations #274,Retail,0.1967,0.2794,0.1718,2.2122,1.5756,2.0998,1.9948,1.012,5.9317,0.0741,0.1167,0.2349,4.0969,0,
COMP_0687,Horizon Corp #79,Retail,-0.1343,0.1938,0.1363,1.4957,2.0826,0.7143,0.4659,3.9015,2.8893,0.0314,0.0654,0.3207,3.54,0,
COMP_0190,Pioneer Holdings #422,Financial Services,-0.093,0.095,0.1103,0.5909,0.3412,0.7607,0.514,9.0,4.7997,0.1938,0.0661,0.6612,1.0811,1,4.0
COMP_0783,Quantum Group #318,Manufacturing,0.3255,0.0042,0.0274,0.0651,0.37,2.8337,1.7572,0.9606,1.0983,0.0054,0.002,0.0039,0.8958,0,
COMP_0700,Apex Logistics #377,Technology,0.3735,0.6443,0.0951,5.1317,1.0365,4.9247,4.1505,0.2487,14.9116,0.0667,0.0692,0.0864,5.7797,0,
COMP_0476,Summit International #44,Construction,0.1063,-0.4829,0.0056,0.0176,1.1175,1.4072,0.9412,1.7313,0.1848,-0.0174,-0.0194,-0.0531,0.598,0,
COMP_0682,Strategic Industries #495,Manufacturing,0.2836,0.4916,0.1238,4.2076,1.0709,2.8656,2.205,0.9323,5.3479,0.0785,0.084,0.1624,5.0327,0,
COMP_0511,Omega Services #405,Real Estate,-0.3551,0.1912,0.0672,0.665,0.3573,0.2197,0.1561,3.969,2.4616,0.0833,0.0298,0.1479,0.8194,1,5.0
COMP_0059,Alpha Systems #168,Construction,0.4904,0.3743,0.1105,1.4688,1.121,6.2577,3.2984,1.1898,4.0545,0.057,0.0638,0.1398,3.4794,0,
COMP_0475,Elite Corp #620,Transportation,0.066,0.1275,0.0723,0.8865,0.7139,1.279,0.7633,0.7087,4.2852,0.0567,0.0405,0.0692,1.742,0,
COMP_0561,Stellar Innovations,Energy,0.1181,0.2764,0.0744,1.0764,0.5522,1.506,1.1749,1.9061,2.9968,0.0774,0.0427,0.1242,1.9722,0,
COMP_0857,Strategic Corp,Healthcare,-0.1155,-0.3563,0.0558,0.0052,0.688,0.7083,0.4185,22.3459,0.6952,-0.0261,-0.0179,-0.4188,0.2376,1,1.0
COMP_0748,Pioneer Services,Financial Services,-0.2577,0.0022,0.0324,0.0201,0.09,0.4609,0.2854,9.0,1.0085,0.0026,0.0002,0.0023,-0.0972,0,
COMP_0253,Summit Partners #104,Manufacturing,0.2979,0.5751,0.0794,1.5259,0.5375,3.7217,3.0296,0.6518,3.7633,0.081,0.0435,0.0719,2.8778,0,
COMP_0022,Horizon Ventures #604,Financial Services,-0.2233,-0.1629,0.0013,0.0265,0.2541,0.5623,0.3894,7.7164,0.0487,-0.0808,-0.0205,-0.179,-0.2218,0,
COMP_0314,Pioneer Industries #2,Healthcare,0.2628,0.0114,0.0168,0.1072,0.4456,2.3517,1.3287,0.4711,1.1561,0.004,0.0018,0.0026,0.8968,0,
COMP_0460,Premier Innovations,Manufacturing,-0.0745,0.3704,0.076,0.6798,0.8416,0.8125,0.6536,1.5647,2.8652,0.0468,0.0394,0.1009,1.9297,0,
COMP_0161,Nova Ventures #419,Real Estate,-0.2369,0.1168,0.0525,0.256,0.2966,0.2968,0.1737,3.9644,1.3072,0.0318,0.0094,0.0469,0.5026,1,4.0
COMP_0277,Summit Logistics #115,Retail,0.2533,0.0778,0.0892,1.3,1.7052,1.9936,0.9279,3.4611,3.0709,0.0278,0.0474,0.2115,3.1925,0,
COMP_0956,Premier Solutions #68,Transportation,-0.3149,-0.4452,-0.0071,0.0029,0.05,0.3068,0.1732,4.6141,-0.0572,-1.5,-0.1023,-0.5741,-0.973,1,1.0
COMP_0192,Advanced Technologies #128,Transportation,-0.061,-0.0149,0.0201,0.0171,0.461,0.7984,0.5984,1.4187,0.7232,-0.0129,-0.0059,-0.0144,0.4434,0,
COMP_0386,Strategic Services,Manufacturing,0.2507,0.3171,0.0659,1.3898,0.9575,2.1294,1.0989,1.1265,2.4977,0.0314,0.03,0.0639,2.7537,0,
COMP_0806,Alpha Logistics #46,Construction,0.0523,-0.151,-0.0002,0.0086,0.7054,1.3636,0.5123,2.8021,-0.0017,-0.1338,-0.0944,-0.3589,0.5612,1,1.0
COMP_0414,Titan Ventures,Manufacturing,0.2082,0.5024,0.0837,1.3855,0.9494,2.7548,2.4132,0.8909,3.1828,0.0493,0.0468,0.0885,3.0101,0,
COMP_0492,Quantum Ventures #98,Telecommunications,-0.0514,0.2113,0.0773,0.2931,0.3901,0.8327,0.4637,3.497,1.9851,0.0722,0.0282,0.1266,1.055,0,
COMP_0344,Vanguard Systems #654,Energy,0.0782,0.3541,0.0771,1.2162,0.4704,1.3017,0.7777,1.6831,2.6825,0.0785,0.0369,0.0991,2.0443,0,
COMP_0770,Titan International #58,Financial Services,-0.0161,0.104,0.0657,0.4997,0.2468,0.9519,0.7175,8.1385,2.1148,0.1045,0.0258,0.2357,0.8895,0,
COMP_0309,Global Partners #164,Financial Services,-0.1946,0.0265,0.0617,0.2168,0.337,0.5609,0.4631,8.6416,1.2907,0.0304,0.0102,0.0988,0.4741,0,
COMP_0662,Horizon Services,Construction,0.145,0.2536,0.0681,0.5732,1.0585,1.5265,0.8302,1.224,2.367,0.0277,0.0293,0.0652,2.1561,0,
COMP_0131,Titan Logistics #195,Energy,0.2024,0.353,0.1447,2.7859,0.7863,2.1854,1.4307,1.6909,5.2248,0.119,0.0936,0.2517,3.6724,0,
COMP_0664,Dynamic Solutions,Healthcare,0.2243,0.2344,0.0554,1.2571,0.4046,2.0943,1.4182,0.9511,3.1448,0.0713,0.0289,0.0563,1.9391,0,
COMP_0872,United Holdings #218,Healthcare,0.0064,-0.1733,0.0022,0.0073,0.05,1.0176,0.6772,9.1726,0.0217,-1.5,-0.0762,-0.7752,-0.1732,1,3.0
COMP_0100,Pinnacle Ventures,Manufacturing,0.107,0.4603,0.0921,2.2654,0.5999,1.4231,1.0378,1.0638,2.8689,0.0789,0.0473,0.0976,3.0359,0,
COMP_0373,Pinnacle Technologies,Retail,0.0628,-0.2181,0.0263,0.0187,1.4082,1.162,0.7895,2.5173,0.6943,-0.0066,-0.0093,-0.0328,1.2763,0,
COMP_0088,Global Innovations,Financial Services,0.0079,0.0207,0.0521,0.5424,0.2499,1.0191,0.7712,6.2742,2.5298,0.0941,0.0235,0.171,0.7858,0,
COMP_0459,Elite Dynamics,Telecommunications,-0.0021,0.3258,0.139,1.0166,0.645,0.9938,0.6276,1.9159,5.0329,0.1222,0.0788,0.2299,2.1672,0,
COMP_0331,Premier Systems,Energy,0.1405,0.4313,0.1056,2.7629,0.5363,1.7529,1.335,1.2026,5.7845,0.1288,0.0691,0.1522,3.3149,0,
COMP_0215,United Industries #669,Construction,0.2251,-0.0229,0.0359,0.0142,0.807,1.9084,1.4783,1.5623,0.8925,-0.0043,-0.0035,-0.009,1.1722,1,4.0
COMP_0467,Pinnacle Industries #568,Manufacturing,0.1765,0.0715,0.0351,0.1578,0.4519,1.7835,1.3564,1.291,1.3097,0.0139,0.0063,0.0144,0.9742,0,
COMP_0122,Dynamic Ventures #507,Transportation,-0.1402,-0.0094,0.0114,0.0178,0.4243,0.454,0.2117,2.0117,0.5255,-0.0192,-0.0081,-0.0245,0.291,0,
COMP_0615,Omega Services #151,Transportation,-0.024,0.2419,0.0844,0.6636,0.9494,0.9353,0.5441,2.2938,1.6973,0.0281,0.0267,0.0879,1.9358,0,
COMP_0021,Elite Holdings #10,Energy,0.0482,0.2099,0.0616,0.6407,0.4854,1.1554,0.7857,3.526,1.8056,0.0431,0.0209,0.0948,1.4247,0,
COMP_0701,Premier Solutions #403,Energy,-0.1189,0.3269,0.0476,0.3691,0.4806,0.6638,0.5327,1.0968,1.6213,0.0277,0.0133,0.028,1.1739,0,
COMP_0072,Pinnacle Services #173,Manufacturing,0.1694,0.0625,0.0429,0.527,0.7702,1.8813,1.1573,0.9218,1.8153,0.0206,0.0158,0.0304,1.5188,1,1.0
COMP_0107,Strategic Group #450,Construction,0.0693,0.2099,0.0935,1.3235,1.1697,1.1555,0.7629,3.5266,2.2272,0.0361,0.0423,0.1913,2.6495,0,
COMP_0271,Summit Industries #242,Healthcare,0.3267,0.6239,0.1483,4.9285,0.8516,3.6523,2.4588,0.5227,7.1601,0.1222,0.104,0.1584,5.5634,0,
COMP_0861,Apex Ventures #298,Real Estate,-0.0904,-0.5203,-0.0716,0.0083,0.2267,0.7485,0.3687,3.0574,-1.1139,-0.4748,-0.1077,-0.4368,-0.8416,1,4.0
COMP_0436,United Manufacturing #578,Manufacturing,0.2077,0.4661,0.1073,1.4944,0.965,1.75,1.1702,1.038,3.2567,0.06,0.0579,0.118,3.1176,0,
COMP_0103,Elite Technologies,Telecommunications,-0.092,0.014,0.0412,0.1666,0.3542,0.6816,0.3999,1.605,1.2592,0.019,0.0067,0.0175,0.4993,0,
