working_capital_to_total_assets,retained_earnings_to_total_assets,ebit_to_total_assets,market_value_equity_to_total_liabilities,sales_to_total_assets,current_ratio,quick_ratio,debt_to_equity,interest_coverage,net_profit_margin,return_on_assets,return_on_equity,is_insolvent,company_id,company_name,industry,company_size,economic_cycle
0.12,-0.0566,0.06,0.8276,0.6736,1.0306,0.3262,9.8659,1.518,0.0117,-0.0072,-0.0579,1,COMP_06763,Titan Industries Co,Banking,medium,trough
0.2173,0.2973,0.0862,1.9854,1.3719,1.7171,1.5618,0.849,2.8039,0.0835,0.0536,0.0814,0,COMP_02896,Prime Tech SA,Construction,medium,expansion
0.0985,0.2016,0.0188,0.5257,1.3084,1.3851,1.3862,1.1199,1.7189,0.0036,0.0477,0.1334,0,COMP_00245,Eagle Retail Ltd,Hospitality,large,expansion
-0.0167,0.0512,-0.0159,0.4203,0.8026,0.6247,0.9605,1.8548,1.0985,0.0016,-0.0333,-0.0379,1,COMP_05931,Pacific Power Group,Healthcare,micro,expansion
0.0508,0.0289,0.0105,1.4,0.3908,0.6779,0.3548,8.886,2.0835,0.0026,-0.0238,0.0469,1,COMP_04715,Frontier Partners LLC,Financial Services,micro,trough
0.22,0.0016,-0.0085,1.2816,0.5575,0.9521,0.8092,1.2595,0.9188,-0.0087,-0.0024,0.011,1,COMP_09568,Atlantic Bio Holdings,Automotive,large,trough
0.1445,0.4419,0.0797,1.6896,1.1807,1.2786,0.9165,0.9309,1.5,0.0028,-0.014,0.0592,0,COMP_03426,Phoenix Products Holdings,Retail,medium,trough
-0.117,-0.0069,-0.0878,0.6747,0.5173,0.8641,0.0923,1.9463,2.3167,-0.0274,0.0013,-0.303,1,COMP_06932,Advanced Group Holdings,Technology,micro,expansion
-0.1877,-0.2392,-0.0502,0.443,0.7374,0.5465,0.5491,9.7064,0.8443,-0.0612,0.0176,-0.0874,1,COMP_06721,Elite Energy Inc,Financial Services,micro,trough
0.0163,-0.2204,-0.0037,0.4013,0.7107,1.038,0.3627,7.4076,1.7363,-0.1405,-0.1078,-0.1777,1,COMP_07411,Delta Works LLC,Banking,small,expansion
-0.0267,-0.2369,-0.0076,0.05,0.9451,0.3251,0.0683,3.0081,0.4466,-0.0037,-0.0117,-0.112,1,COMP_06178,Summit Instruments Holdings,Agriculture,small,contraction
-0.0276,0.15,-0.0441,0.719,0.7744,1.1953,0.9326,4.6345,1.8137,-0.0108,-0.0215,0.0034,1,COMP_07251,Peak Dynamics Inc,Hospitality,micro,contraction
-0.1159,0.006,-0.0307,0.4997,0.758,0.7678,0.9315,1.1111,0.707,-0.0036,-0.078,-0.1925,1,COMP_05510,United Commerce Inc,Manufacturing,medium,expansion
0.2682,0.2977,0.175,2.1608,1.8005,1.7517,1.2964,0.5489,7.6601,0.108,0.1352,0.2264,0,COMP_02002,Titan Devices International,Pharmaceuticals,enterprise,peak
0.1752,0.3374,0.0059,1.7849,2.5,2.0192,1.2738,1.1205,1.5,0.0334,0.03,0.0488,0,COMP_00886,Eagle Logistics Ltd,Retail,enterprise,trough
0.1583,0.2813,0.0845,3.3513,1.0092,2.3478,1.8553,0.7218,5.3761,0.1588,0.0892,0.062,0,COMP_00870,National Ventures Inc,Healthcare,medium,expansion
0.0133,0.1136,-0.0011,1.0658,0.5311,1.7732,1.1097,1.4942,2.6333,0.0308,0.0243,0.0734,1,COMP_09689,Sigma Logistics LLC,Manufacturing,micro,peak
0.0178,0.1398,-0.0215,1.2613,0.5186,1.58,1.1846,2.51,0.0984,-0.0716,-0.0846,-0.1019,1,COMP_05721,Titan Pharma PLC,Construction,medium,expansion
0.2533,0.259,0.0774,1.4754,2.058,1.3296,1.2653,1.0005,5.0303,0.0585,0.0468,0.0588,0,COMP_00357,Strategic Enterprises International,Consumer Goods,large,trough
0.0261,-0.15,-0.0625,0.5761,0.9089,1.4868,1.099,2.694,0.5372,0.072,-0.0196,-0.1688,0,COMP_09908,Vanguard Capital Co,Airlines,small,peak
0.0263,0.0734,-0.0813,0.9188,0.4191,0.3577,0.644,3.316,2.0179,0.0039,-0.0487,-0.1427,1,COMP_05452,Freedom Consulting Ltd,Technology,medium,trough
-0.0537,0.1524,-0.0431,0.7996,0.9089,1.5918,0.7242,1.6035,1.0084,0.0335,0.0073,0.128,1,COMP_08194,Advanced Analytics PLC,Renewable Energy,large,peak
0.0649,-0.0816,-0.0176,0.9618,0.5042,1.0523,0.9799,3.4531,1.6172,-0.0503,-0.0911,-0.2838,1,COMP_06439,Royal Consulting Group,Retail,medium,expansion
0.0023,0.0403,-0.0885,1.4,0.5096,0.9887,0.6583,5.3007,2.1856,0.0117,-0.0079,0.0173,1,COMP_07705,Summit Analytics Co,Airlines,medium,trough
0.0243,0.3907,0.0274,0.5,0.6263,1.5306,0.425,2.875,5.3843,0.0339,0.0308,0.0512,0,COMP_01276,Sterling Instruments Holdings,Banking,micro,trough
0.1036,0.236,0.0189,0.9774,0.4958,1.2652,0.7543,2.2133,1.5,0.0296,0.0239,0.0148,0,COMP_01891,Vista Digital Ltd,Real Estate,micro,trough
0.1155,0.1456,0.0322,1.0755,1.1002,0.8047,1.2346,1.6061,1.9859,0.0068,0.044,-0.0238,0,COMP_08687,Freedom Systems Holdings,Automotive,medium,contraction
0.003,0.0552,-0.0609,0.05,0.3408,0.8912,0.5658,2.4826,1.5959,-0.069,-0.1352,-0.2074,1,COMP_06569,Eagle Partners International,Mining,enterprise,expansion
0.0092,0.2275,0.0544,0.4327,0.5602,1.1661,0.39,2.2021,1.3026,-0.0196,-0.0024,0.047,1,COMP_09624,Delta Group LLC,Automotive,medium,trough
0.1021,0.2611,0.0498,1.616,0.647,2.0595,1.1453,0.7194,2.67,0.0484,0.0472,0.1428,0,COMP_03564,United Materials Ltd,Consumer Goods,micro,expansion
-0.0003,-0.0404,-0.0403,0.9216,0.5858,0.9423,0.4408,9.8659,1.1752,0.0079,-0.0082,-0.0382,1,COMP_05788,American Pharma Inc,Banking,medium,trough
0.0114,0.0941,0.03,0.5921,0.6222,0.9425,0.6026,1.1111,1.4858,0.0037,-0.0307,-0.1249,1,COMP_04959,Legacy Enterprises Inc,Healthcare,medium,expansion
0.1302,0.1704,0.0035,2.2769,0.6088,1.5466,1.1867,0.657,1.5073,0.045,0.1073,0.0353,0,COMP_01547,Nexus Labs PLC,Technology,small,expansion
0.0777,0.1725,0.0436,2.1284,0.7168,0.81,0.45,1.6014,1.8541,0.0723,0.0435,0.0046,0,COMP_02381,Phoenix Networks Inc,Mining,small,contraction
0.2205,0.1668,0.0354,1.8084,0.3,1.8461,1.3301,0.8988,3.6791,0.0575,0.1044,0.1111,0,COMP_03824,Global Capital Co,Healthcare,micro,expansion
0.0678,0.2158,0.0431,0.6919,0.4421,0.81,1.1035,2.6204,3.4927,-0.0033,0.0116,0.047,0,COMP_03233,Titan Enterprises Corp,REIT,micro,contraction
0.0267,0.0073,0.0984,1.0974,0.9266,1.2377,0.954,1.7316,1.9678,-0.0111,0.0567,0.0187,1,COMP_08400,Strategic Energy Inc,Manufacturing,small,peak
0.0907,0.1979,-0.0106,0.9813,1.7376,1.2098,1.1824,1.736,5.4879,0.0296,0.0571,-0.0073,0,COMP_03307,Pacific Services Inc,REIT,large,contraction
0.1952,0.2434,0.0768,1.6365,1.9216,2.0674,1.8879,1.415,6.1669,0.0474,0.011,0.1629,0,COMP_00493,Atlantic Power Ltd,Real Estate,enterprise,contraction
0.1774,0.1787,0.0459,0.6183,0.803,1.0332,0.9521,0.9201,3.2918,0.0114,0.0409,0.0032,0,COMP_03500,Eagle Capital International,Transportation,medium,expansion
0.0138,-0.1007,-0.0,1.1876,0.4527,1.0298,0.5831,3.2134,2.2293,-0.0066,-0.0156,0.0572,1,COMP_06665,Omega Components Inc,Biotechnology,small,contraction
0.1938,0.138,0.037,1.9362,1.7922,2.5403,1.6718,1.1867,5.5553,0.0888,0.0644,0.1549,0,COMP_01117,Advanced Analytics Ltd,Telecommunications,large,expansion
-0.1285,0.053,-0.0508,0.9396,0.841,0.644,0.7949,2.167,1.7026,-0.0241,0.0185,-0.1075,1,COMP_05638,Freedom Tech Group,Manufacturing,medium,expansion
-0.07,0.1477,0.0366,0.8127,0.5347,1.3914,0.8361,1.9484,1.1384,0.0178,-0.0098,-0.105,0,COMP_08775,Pacific Digital PLC,Agriculture,large,trough
0.0117,-0.1153,-0.0076,0.9052,0.7577,0.4657,0.6781,3.1153,1.8247,-0.0475,-0.0755,-0.1464,1,COMP_06147,Sigma Components Group,Consumer Goods,micro,expansion
0.0759,0.1861,0.0405,0.4232,0.8166,1.0602,1.2434,3.1851,2.6547,0.0279,0.0445,0.0794,0,COMP_09868,Zenith Bio Co,Insurance,small,peak
0.0641,-0.0012,-0.0658,0.35,1.0038,0.8211,0.8287,3.68,2.4369,0.0155,-0.0097,-0.037,0,COMP_08776,Zenith Works SA,Real Estate,small,trough
0.0152,0.0169,-0.0168,0.4374,0.7401,0.6399,0.353,1.8371,0.8474,-0.044,-0.0264,-0.0611,1,COMP_06708,Peak Dynamics Ltd,Manufacturing,small,trough
-0.0686,0.1682,0.0521,0.8234,0.8513,1.2724,0.9125,2.2424,1.169,0.0032,0.0112,-0.0061,0,COMP_09949,Innovative Ventures Inc,Real Estate,small,trough
0.12,0.15,-0.1483,1.4,0.5946,0.7749,0.8189,2.8835,1.3247,-0.0722,0.0087,0.0141,1,COMP_07966,Royal Instruments SA,Entertainment,micro,contraction
0.0783,0.1518,0.0252,2.2745,1.6938,1.593,0.9728,0.8561,4.5976,0.048,0.0487,0.0264,0,COMP_03646,Liberty Systems International,Consumer Goods,large,expansion
0.0735,0.2364,0.0461,1.4562,0.586,1.9077,0.9861,2.3249,1.5,0.0298,0.0269,0.1032,0,COMP_02501,Legacy Analytics SA,REIT,small,contraction
-0.1812,-0.0318,0.0054,0.3251,0.408,0.3514,0.3991,5.7625,1.7714,-0.0384,-0.0188,-0.0911,1,COMP_05678,Peak Bio Inc,Real Estate,medium,contraction
0.0245,-0.0063,-0.0353,0.3307,0.9541,0.1708,0.4297,6.1277,1.9069,-0.041,-0.0015,-0.0884,1,COMP_05242,Vertex Solutions Holdings,Logistics,medium,contraction
0.12,0.0147,-0.1011,1.1893,0.693,0.7208,0.5559,4.1839,2.1935,-0.0824,0.0067,-0.045,1,COMP_06519,Apex Management Ltd,Oil & Gas,enterprise,trough
0.28,0.3848,0.1275,2.456,1.0793,2.0236,1.6735,0.4829,9.2488,0.0509,0.0741,0.1764,0,COMP_02784,Vista Capital Holdings,Pharmaceuticals,large,contraction
0.0891,-0.0703,0.008,0.7878,0.6843,0.5779,0.6585,2.6825,1.1869,-0.1054,-0.0023,-0.1466,1,COMP_06159,Premier Digital LLC,Manufacturing,large,expansion
0.0749,0.2906,0.0311,0.8139,1.2275,1.5326,1.2296,2.3023,4.4657,0.0241,0.0356,0.0617,0,COMP_03810,Metro Resources Ltd,REIT,medium,trough
0.0736,-0.15,-0.0333,1.1718,0.25,1.1916,1.0081,1.2783,0.5735,-0.0194,0.0112,0.096,0,COMP_09429,Zenith Management International,Entertainment,medium,contraction
0.0157,0.0348,0.0541,2.0,0.9047,0.6345,0.6191,0.728,3.7726,-0.0333,0.0224,0.0275,1,COMP_09525,Vista Holdings Holdings,Software,large,expansion
0.22,-0.1159,0.1,0.8375,0.5865,0.9701,0.2901,2.6069,0.4,-0.0548,0.0157,0.0103,1,COMP_08600,Royal Networks International,Airlines,medium,trough
0.0927,0.3485,0.0405,1.4287,0.9906,1.163,1.121,1.0295,8.7548,0.0981,0.1151,0.13,0,COMP_01697,Strategic Logistics Corp,Telecommunications,medium,peak
0.12,0.15,-0.0738,0.3266,0.7272,1.1021,0.4331,2.6393,1.2959,-0.07,-0.0928,-0.1531,1,COMP_05686,American Commerce SA,Media,medium,expansion
0.1019,0.1263,0.0008,1.9608,0.8499,0.9241,0.777,0.6634,3.3199,0.0583,0.0531,0.0795,0,COMP_08368,Crown Med Co,Pharmaceuticals,small,expansion
-0.1081,-0.0488,-0.0018,0.7721,0.3798,0.9086,0.0758,4.3304,1.1445,-0.0193,-0.0188,-0.1484,1,COMP_05940,Advanced Development PLC,Hospitality,small,trough
0.2515,0.2481,0.1074,2.5796,1.2832,1.6855,0.6511,0.8609,6.1859,0.0594,0.0878,0.0771,0,COMP_02053,Strategic Corp Corp,Pharmaceuticals,medium,contraction
0.0785,0.3007,0.0892,1.5466,0.474,0.81,0.9282,2.75,3.3453,0.022,0.0202,0.0474,0,COMP_01777,Crown Systems SA,Financial Services,small,contraction
-0.0066,-0.0207,0.0169,0.3651,0.8124,1.0094,0.6057,4.2387,1.81,-0.0584,-0.0535,-0.0823,1,COMP_06561,Pacific Enterprises Group,Retail,large,peak
0.1275,0.0796,0.0312,0.6854,0.7399,1.1892,0.425,1.8942,1.5,0.0571,0.0338,0.0065,0,COMP_03314,Pacific Resources Ltd,Transportation,small,trough
-0.1033,-0.0134,0.05,0.4659,0.4078,0.9099,0.7693,2.9155,2.0421,0.0092,-0.0157,-0.0358,1,COMP_04782,Vertex Components PLC,Healthcare,medium,trough
0.0681,0.0261,0.0456,0.7744,0.7025,0.741,0.8757,3.8452,2.2431,0.0039,0.0177,0.0179,1,COMP_08539,Nova Bio Ltd,Insurance,micro,trough
-0.1864,0.0557,-0.0657,0.1757,0.2639,1.282,0.4508,3.1915,1.5738,-0.0383,0.0051,-0.2867,1,COMP_06782,Nexus Logistics Ltd,Software,medium,peak
0.1207,0.0844,0.0526,1.3332,0.7632,1.2739,0.6787,1.0887,3.1649,-0.0155,0.056,0.0066,0,COMP_01593,Horizon Logistics Co,Construction,small,peak
0.1701,0.2286,0.1532,2.4446,0.3,1.7121,0.7738,0.3863,1.8332,0.0822,0.039,0.138,0,COMP_01724,Premier Holdings Group,Software,micro,expansion
0.0908,0.1452,0.0163,1.0338,0.8663,1.7061,0.7662,1.4352,2.4957,0.0209,0.0274,0.0356,0,COMP_00216,Alpha Labs LLC,Hospitality,small,contraction
-0.0068,0.0036,0.0063,0.2807,0.5986,1.2043,0.1795,2.1721,1.4652,0.0247,-0.0273,0.0093,1,COMP_06327,Nova Group Holdings,Media,large,expansion
-0.0419,0.1331,0.057,0.35,0.6939,1.5139,1.234,2.963,1.0667,-0.0006,0.0328,0.0652,1,COMP_08257,National Brands Corp,Banking,enterprise,expansion
0.0941,0.1574,0.0764,0.5,0.4718,1.1601,0.6224,2.6001,1.9929,0.0175,0.0445,0.1098,0,COMP_00491,Horizon Materials Holdings,Insurance,small,contraction
0.0055,0.104,0.0179,0.6442,0.6891,1.0942,0.6629,2.9307,0.7263,0.0017,0.0097,-0.0224,1,COMP_09134,Atlantic Industries Holdings,Utilities,small,trough
0.173,0.1237,0.0268,1.1696,0.7391,1.0433,0.6146,0.936,2.8456,-0.0078,0.0104,0.0209,0,COMP_03484,Pinnacle Digital LLC,Transportation,medium,contraction
-0.032,0.0994,-0.026,0.5121,0.523,0.6235,0.8044,3.063,0.5712,0.0263,-0.0026,-0.0425,1,COMP_05103,Omega Power LLC,Automotive,medium,peak
-0.1992,-0.0375,-0.0108,0.6139,0.6369,0.7865,0.5507,3.4103,0.4267,0.006,-0.0154,-0.0952,1,COMP_05188,Frontier Products LLC,Agriculture,small,contraction
0.2246,0.3312,-0.0208,1.8055,1.2524,1.5816,0.9184,0.9511,1.5,0.0314,0.037,0.0707,0,COMP_03432,National Power LLC,Agriculture,medium,expansion
0.0623,0.1129,0.0367,1.2174,0.6293,1.2228,0.9773,1.4655,1.6783,-0.0116,0.0256,0.0137,0,COMP_09199,Dynamic Group Group,Consumer Goods,large,expansion
0.0256,0.0362,0.0171,0.7644,0.4553,1.059,0.4371,2.6443,1.7992,-0.0803,0.0322,-0.0556,1,COMP_07711,Frontier Networks Corp,Media,medium,peak
-0.0337,0.0487,-0.0418,0.8277,0.5204,0.8527,0.4463,1.5198,1.789,0.0036,-0.0494,-0.0697,1,COMP_05514,National Solutions PLC,Healthcare,medium,contraction
0.1908,0.283,0.064,1.835,0.4792,1.2144,1.0137,0.397,5.5918,0.0146,0.041,0.0503,0,COMP_00026,Vertex Systems Co,E-Commerce,small,contraction
0.0827,0.2886,0.151,0.6565,1.4885,1.8793,1.5771,1.1978,4.0198,0.0586,0.0877,0.1898,0,COMP_03513,Strategic Bio PLC,Insurance,large,expansion
0.0312,0.2275,-0.0192,1.7915,0.3,0.99,0.55,0.3464,1.5,-0.0106,0.0171,0.0531,0,COMP_02410,Heritage Brands Group,Biotechnology,micro,expansion
0.3561,0.2068,0.0112,2.0789,1.8207,1.2383,0.7449,0.34,1.5,-0.0143,0.0479,0.0015,0,COMP_03271,Prime Dynamics Holdings,Biotechnology,large,expansion
0.12,-0.0777,0.0116,0.6017,0.7083,0.7064,0.7518,1.501,1.9883,-0.001,0.0224,-0.1523,1,COMP_05210,Delta Instruments Corp,Media,micro,peak
0.1864,0.1272,0.0516,1.4772,0.8825,1.7169,0.6814,1.4159,2.7522,0.0789,-0.0316,-0.0143,1,COMP_08712,American Labs PLC,Pharmaceuticals,small,peak
0.1971,0.1702,0.1012,2.3987,1.1865,1.498,1.1101,0.6794,1.5,0.0215,0.0346,0.0267,0,COMP_01553,Pacific Manufacturing Holdings,Agriculture,medium,trough
0.1465,-0.073,0.0172,0.6917,0.4707,1.8829,1.1776,3.04,3.2886,0.0044,-0.0146,0.0448,0,COMP_09198,Integrated Associates Inc,Banking,small,expansion
0.0304,0.2227,0.0114,1.1732,0.491,1.5005,1.2778,1.7565,0.4,0.0416,0.0558,0.0013,1,COMP_08622,Pioneer Partners PLC,Entertainment,medium,expansion
0.2108,0.2706,0.0455,2.1344,2.1498,1.6461,0.5761,0.9428,1.5,0.0364,0.034,0.0815,0,COMP_03872,American Capital Group,Hospitality,large,expansion
0.0825,0.156,0.0431,2.4576,1.4593,1.1823,0.9599,1.0698,1.7879,0.0288,0.0607,0.0754,0,COMP_03403,Nexus Services Inc,Transportation,medium,contraction
-0.0593,0.119,0.0558,0.8349,0.3846,1.3442,0.6839,2.1008,1.3741,-0.0283,-0.0277,0.0454,1,COMP_04530,Vista Systems SA,Energy,medium,expansion
0.2049,0.3785,-0.0007,1.8598,1.7705,1.7336,1.3626,0.7433,2.8105,0.0769,0.0462,0.0808,0,COMP_00980,Heritage Tech PLC,Construction,large,expansion
0.1688,0.1711,0.091,1.4048,1.7606,1.1605,1.1066,0.6973,1.7732,0.034,0.037,0.1304,0,COMP_02656,Nova Products Group,Mining,large,contraction
0.154,0.2076,0.0895,1.5298,0.6858,1.3105,1.6148,1.6206,3.3721,0.0444,0.0452,0.0662,0,COMP_01848,Crown Retail LLC,Automotive,small,expansion
-0.1479,0.0561,-0.029,0.5332,0.8326,0.7242,0.2313,7.4605,1.4003,-0.0439,-0.0056,-0.045,1,COMP_07965,Prime Management Co,Real Estate,small,trough
0.0335,0.1459,-0.0616,1.111,0.6413,1.7024,0.8317,1.1215,1.0135,-0.0058,0.0378,-0.0041,1,COMP_08241,Innovative Tech Corp,Logistics,enterprise,expansion
0.12,0.1104,-0.0301,0.5738,0.7213,1.5765,0.6065,2.3722,2.1475,-0.0503,-0.0104,0.0273,1,COMP_07146,Eagle Manufacturing Holdings,Consumer Goods,large,expansion
0.0808,0.1083,-0.011,0.0613,0.5893,0.3126,0.3148,1.3844,0.05,-0.0364,-0.0175,0.0187,1,COMP_07300,Nexus Corp International,Technology,large,contraction
-0.0354,-0.0559,-0.0342,0.4944,0.4196,0.7608,0.5872,4.2655,0.436,-0.055,-0.0244,-0.131,1,COMP_05722,Nova Corp International,Utilities,large,peak
0.3928,0.2417,0.1145,3.4741,1.5429,1.6736,1.3664,0.1,6.9416,0.0501,0.1158,0.0974,0,COMP_00516,Horizon Instruments Inc,Semiconductors,medium,peak
0.0211,0.1599,0.0189,1.0789,0.9909,1.1781,0.8689,2.1461,4.2174,-0.0158,0.0069,-0.0152,0,COMP_08746,Nexus Med Holdings,Consumer Goods,medium,trough
-0.0499,0.1365,0.0308,0.606,0.6885,1.6246,1.0906,2.4829,1.0805,0.0027,0.0133,0.015,1,COMP_08298,Integrated Pharma PLC,Telecommunications,medium,expansion
0.1138,0.2543,0.1255,0.9408,1.0256,1.4568,0.8441,1.9654,4.8553,0.0029,0.0546,0.0984,0,COMP_01103,Vanguard Corp Co,Mining,medium,trough
0.206,0.1975,0.0667,2.1326,0.3292,0.992,1.0557,0.7869,5.9793,-0.0084,0.0924,0.0782,0,COMP_03277,Pinnacle Industries International,Pharmaceuticals,micro,peak
-0.1802,-0.2902,0.005,1.2229,0.5494,0.4186,0.3129,3.0373,2.526,-0.0397,-0.0318,-0.1982,1,COMP_07218,Royal Pharma Holdings,Mining,small,trough
-0.051,-0.0233,-0.0455,1.1815,0.6051,1.0054,0.8024,2.3474,2.7152,-0.1571,0.002,-0.1201,1,COMP_07390,Frontier Tech LLC,Hospitality,medium,peak
-0.081,0.1039,0.0208,0.9941,0.6901,0.4696,0.8306,1.5349,1.6872,0.0429,-0.0172,0.0815,1,COMP_09078,Alpha Management Co,Oil & Gas,medium,contraction
0.0302,0.1234,0.0548,1.6717,0.4458,1.0459,0.6634,1.17,2.8565,-0.0011,0.0053,-0.0054,0,COMP_08338,Quantum Med LLC,Healthcare,small,trough
0.0846,0.3053,0.0823,0.8655,1.7501,1.6489,1.482,1.0824,1.5,0.0836,-0.0002,0.0843,0,COMP_03997,Omega Group LLC,Hospitality,medium,expansion
0.0453,0.2145,0.0465,0.6231,0.5924,2.0121,1.5864,1.8068,4.0204,0.0216,0.0455,0.1099,0,COMP_00195,Nexus Pharma Inc,Real Estate,medium,expansion
-0.1119,0.0809,-0.0408,0.5944,0.5329,0.8424,0.5666,4.5168,1.5952,-0.0208,-0.0308,-0.1143,1,COMP_04712,National Works Inc,Automotive,medium,contraction
0.058,0.1523,0.0302,1.3908,0.5553,1.2888,1.0654,1.1736,1.5,0.0158,0.0482,0.1941,0,COMP_00644,Delta Devices Inc,Logistics,micro,peak
0.0745,0.2349,-0.0164,0.6321,0.9721,1.5878,1.0275,2.1922,2.4546,0.0295,0.0326,0.0655,1,COMP_09090,Pinnacle Solutions Co,Telecommunications,medium,expansion
0.0927,0.1069,0.0785,1.2019,1.6072,1.7563,1.3264,2.4501,5.9641,0.0325,0.0425,0.1172,0,COMP_03286,Omega Energy LLC,Banking,large,trough
0.0856,0.2583,0.0011,0.9549,0.3336,1.0508,0.9599,1.1586,1.9972,0.0617,0.0065,0.0029,0,COMP_03117,Titan Instruments Inc,Manufacturing,micro,contraction
-0.0308,-0.0508,-0.0167,0.6903,0.563,0.9862,0.3596,6.5324,0.4408,-0.0094,-0.0376,-0.013,1,COMP_06477,Royal Resources Holdings,Oil & Gas,large,trough
0.096,0.2585,-0.0142,1.932,1.4085,2.8392,1.0976,1.2693,2.1593,0.0116,0.0204,0.0283,0,COMP_03576,Quantum Instruments PLC,Airlines,large,expansion
0.0506,0.1898,0.0733,0.35,0.5307,1.6355,0.9972,2.7238,0.5676,-0.0855,0.0469,0.0667,1,COMP_09024,Liberty Products Ltd,Financial Services,small,expansion
0.043,-0.119,-0.0231,1.2615,0.4517,1.1894,0.4996,4.2746,2.2712,0.0263,-0.1141,-0.1488,1,COMP_04321,Horizon Logistics Ltd,Transportation,large,peak
0.1041,-0.0032,0.0467,1.1206,1.062,0.605,1.3171,1.4501,1.9582,-0.0337,-0.0272,0.0661,0,COMP_09993,Apex Systems Co,Media,small,expansion
0.2559,0.3711,0.0874,2.4477,1.8311,2.199,1.142,0.851,6.8916,0.0259,0.0666,0.1151,0,COMP_02208,Premier Brands Co,Manufacturing,large,expansion
0.0128,0.0257,-0.0585,0.7336,0.6271,1.1665,0.5692,1.1111,1.4623,-0.0699,-0.007,-0.1092,1,COMP_04553,Global Group Group,Software,enterprise,expansion
-0.0943,-0.0253,0.06,0.7389,0.4947,0.5018,0.259,4.6346,1.2316,-0.0546,-0.0326,-0.1182,1,COMP_07317,Liberty Partners PLC,Transportation,large,contraction
0.2138,0.3446,0.0748,2.895,1.4064,1.2589,1.0063,0.6214,4.1441,0.0441,0.0548,0.1271,0,COMP_03719,Sigma Logistics Group,Consumer Goods,large,contraction
0.0209,0.2557,0.0313,1.495,0.8426,0.99,1.7824,0.9977,6.1948,0.0403,0.0839,0.0402,0,COMP_00973,Freedom Digital LLC,Automotive,medium,expansion
-0.0161,-0.0777,-0.0492,1.0457,0.3337,1.0263,0.7775,2.879,1.0943,-0.1255,-0.0466,-0.1787,1,COMP_04580,Alpha Bio Inc,Automotive,small,expansion
0.1308,0.2114,0.0723,2.4674,0.3,1.3457,0.8769,0.8593,1.5,0.0303,0.0145,0.0039,0,COMP_00720,Core Bio Co,E-Commerce,micro,contraction
0.0398,0.0653,0.0799,1.3533,0.9947,0.898,0.6839,1.2607,1.019,0.0116,0.0019,0.0017,1,COMP_09018,United Resources SA,Manufacturing,medium,trough
0.0484,-0.0725,0.0571,1.2222,0.6261,0.9047,0.5452,2.1467,1.1584,-0.0728,-0.0747,-0.1795,1,COMP_06156,Pinnacle Development Inc,Entertainment,small,peak
0.0258,-0.0878,0.0168,1.2657,1.172,2.1274,1.2451,1.1629,0.4,0.069,-0.0056,-0.1361,0,COMP_09431,Apex Energy Co,Renewable Energy,large,expansion
0.0639,0.3324,0.104,2.2795,2.3335,1.1974,0.6817,0.9267,3.4502,-0.0011,0.0199,0.0834,0,COMP_03897,Heritage Digital PLC,Entertainment,enterprise,contraction
0.1969,0.292,0.0302,0.8883,1.1695,1.4536,0.8596,0.9022,1.5409,0.0661,-0.0043,0.0366,0,COMP_02804,Pioneer Labs Corp,Renewable Energy,medium,contraction
0.0732,0.3302,0.0315,0.9719,0.9288,1.5105,1.0451,1.6464,2.6125,0.0489,0.0393,0.0509,0,COMP_02567,Phoenix Industries Ltd,Real Estate,medium,contraction
0.2169,0.1706,0.0494,2.4027,1.8376,1.7934,0.7462,0.9823,1.5,0.0524,0.0322,0.0258,0,COMP_04026,Frontier Capital Co,Agriculture,large,trough
-0.0031,-0.0412,0.0181,0.4814,0.6325,0.8386,0.5414,5.3555,1.3767,0.0132,-0.0892,-0.1967,1,COMP_06199,Eagle Corp Co,Real Estate,medium,expansion
0.1502,0.3789,0.0815,0.8789,0.9169,2.492,1.5361,1.6238,2.9729,0.0739,0.0536,0.1015,0,COMP_00033,Nova Enterprises Corp,Insurance,medium,expansion
0.0298,-0.15,0.0588,2.0,1.058,0.9456,0.9924,1.472,0.7868,0.072,0.066,0.0277,0,COMP_08308,Pinnacle Products SA,Biotechnology,micro,peak
0.1555,0.0297,0.0164,1.2988,1.4,0.8327,0.6983,1.8351,1.0481,0.0351,0.0008,0.0326,1,COMP_08832,Innovative Analytics PLC,Agriculture,micro,trough
0.1908,0.0814,0.0188,1.2284,0.9422,1.9714,0.6666,1.8601,1.2307,-0.0597,0.02,-0.0798,0,COMP_09819,Vista Instruments International,Construction,small,expansion
0.239,0.4627,0.0967,1.6837,0.3,1.1465,1.2672,0.7205,5.3002,0.0652,0.0439,0.0487,0,COMP_04064,Sterling Labs SA,Semiconductors,small,trough
0.0164,0.0227,-0.0314,0.9605,0.9317,2.0308,1.1339,1.4371,2.4419,0.0403,0.0439,-0.0009,1,COMP_08949,United Digital SA,Logistics,small,expansion
-0.1948,-0.0671,-0.0339,0.3633,0.467,1.2479,0.4082,1.3623,0.0567,-0.1414,-0.0322,-0.0312,1,COMP_05541,Heritage Resources Corp,Biotechnology,small,expansion
0.2842,0.2374,0.125,2.2487,2.5,1.494,1.0801,0.9612,5.632,0.0402,0.0164,0.0891,0,COMP_01698,Eagle Associates LLC,Consumer Goods,enterprise,trough
