company_id,company_name,industry,company_size,economic_cycle,is_insolvent
COMP_08849,Summit Networks Holdings,Banking,small,trough,1
COMP_09929,Nexus Corp PLC,Semiconductors,medium,trough,1
COMP_02069,Eagle Devices PLC,Technology,small,expansion,0
COMP_09083,Integrated Retail Ltd,Logistics,medium,expansion,0
COMP_08745,Premier Tech Corp,Construction,enterprise,expansion,0
COMP_00645,Apex Energy Group,Transportation,large,expansion,0
COMP_09375,Eagle Associates Holdings,Hospitality,large,peak,1
COMP_05104,Nova Digital LLC,Insurance,small,expansion,1
COMP_05461,Dynamic Capital SA,Insurance,small,trough,1
COMP_01638,Royal Power SA,Real Estate,large,expansion,0
COMP_00121,Royal Management Ltd,Biotechnology,small,peak,0
COMP_02982,Peak Services Holdings,E-Commerce,small,peak,0
COMP_05070,Pacific Digital Co,Healthcare,medium,expansion,1
COMP_03075,Crown International Co,Consumer Goods,medium,expansion,0
COMP_08928,Core Development Group,Utilities,large,trough,1
COMP_03279,Summit Products Holdings,Logistics,micro,expansion,0
COMP_02136,Integrated Logistics Holdings,Insurance,medium,peak,0
COMP_08942,Pioneer Industries Co,Real Estate,small,trough,0
COMP_04971,Atlantic Energy Group,Retail,medium,trough,1
COMP_06196,United Partners Corp,Real Estate,small,expansion,1
COMP_00135,Phoenix Bio SA,Mining,enterprise,trough,0
COMP_07732,Premier Instruments LLC,E-Commerce,medium,peak,1
COMP_05325,Strategic Holdings International,Transportation,medium,peak,1
COMP_09641,Precision Tech Holdings,Manufacturing,medium,contraction,1
COMP_06161,Metro Power PLC,Retail,large,peak,1
COMP_02560,Sigma Commerce Group,Biotechnology,small,expansion,0
COMP_00063,Apex Instruments Group,Healthcare,medium,contraction,0
COMP_01359,Nova Enterprises SA,Financial Services,large,peak,0
COMP_06726,Vista Ventures PLC,Insurance,enterprise,expansion,1
COMP_02468,Heritage Brands Corp,Utilities,large,peak,0
COMP_00680,Quantum Pharma LLC,Real Estate,small,trough,0
COMP_06798,Zenith Energy Co,E-Commerce,medium,peak,1
COMP_00742,Nexus Tech Group,Media,small,contraction,0
COMP_05308,Prime Logistics Ltd,Logistics,medium,expansion,1
COMP_07628,Advanced Power Co,Construction,micro,trough,1
COMP_03642,Liberty Logistics LLC,Retail,small,peak,0
COMP_00445,Crown Labs Co,Insurance,small,contraction,0
COMP_08141,Zenith Services Group,Real Estate,small,expansion,0
COMP_03259,Prime Components Inc,Transportation,medium,peak,0
COMP_04664,Advanced Management PLC,Semiconductors,medium,peak,1
COMP_01874,Vista Development PLC,Energy,micro,expansion,0
COMP_06367,Legacy Corp Group,E-Commerce,enterprise,peak,1
COMP_02597,Eagle Bio LLC,Utilities,enterprise,expansion,0
COMP_01718,Titan Consulting Group,Software,micro,peak,0
COMP_02913,Royal Instruments International,Consumer Goods,medium,expansion,0
COMP_02844,Alpha Trade Group,Manufacturing,small,expansion,0
COMP_04028,Horizon Tech PLC,Construction,micro,trough,0
COMP_05489,Premier Industries Ltd,Renewable Energy,micro,trough,1
COMP_08635,Heritage Partners International,REIT,enterprise,trough,1
COMP_08038,Zenith Networks Ltd,Biotechnology,small,peak,0
COMP_09233,Titan Devices Ltd,Entertainment,large,peak,0
COMP_00490,Freedom Med LLC,Insurance,small,expansion,0
COMP_00494,Apex Commerce International,Financial Services,medium,contraction,0
COMP_00691,Nova Enterprises Corp,Pharmaceuticals,medium,trough,0
COMP_03822,Phoenix Components PLC,Energy,micro,expansion,0
COMP_00603,Integrated Commerce Group,Mining,medium,contraction,0
COMP_01912,Pioneer Logistics LLC,Technology,medium,expansion,0
COMP_01015,Vista Services Corp,Mining,small,expansion,0
COMP_06157,Horizon Management Corp,Consumer Goods,small,contraction,1
COMP_01994,Innovative Retail LLC,Healthcare,small,expansion,0
COMP_05770,Peak Components International,Automotive,large,expansion,1
COMP_03758,Omega Med PLC,REIT,small,contraction,0
COMP_02367,Eagle Ventures SA,Technology,large,expansion,0
COMP_05284,Nova Corp International,Manufacturing,micro,peak,1
COMP_04371,American Devices Inc,Utilities,small,contraction,1
COMP_06884,Dynamic Industries Corp,Airlines,large,contraction,1
COMP_07012,Quantum Bio SA,Software,micro,expansion,1
COMP_01362,American Brands Corp,Construction,small,expansion,0
COMP_08462,American Partners International,Agriculture,medium,peak,1
COMP_01527,Nova Services Group,Technology,medium,expansion,0
COMP_01328,Pacific Systems Group,Financial Services,enterprise,contraction,0
COMP_08508,Phoenix Manufacturing LLC,REIT,large,contraction,0
COMP_09032,Heritage Tech Inc,Consumer Goods,small,expansion,0
COMP_01552,Vanguard Labs PLC,Entertainment,medium,expansion,0
COMP_07770,Vista Group Corp,Construction,small,peak,1
COMP_09909,Elite Manufacturing Inc,Automotive,large,trough,1
COMP_01338,Advanced Analytics Corp,Airlines,small,trough,0
COMP_03902,Innovative Development International,Healthcare,small,trough,0
COMP_03011,Sterling Instruments PLC,Mining,large,contraction,0
COMP_05042,United Analytics Group,Telecommunications,micro,expansion,1
COMP_08826,Atlantic Instruments LLC,Mining,medium,contraction,1
COMP_02251,United Labs Ltd,Banking,enterprise,peak,0
COMP_06534,Phoenix Works Corp,Real Estate,large,trough,1
COMP_05040,Legacy Corp Ltd,Telecommunications,small,expansion,1
COMP_02347,Pioneer Pharma SA,Software,large,trough,0
COMP_09283,Pioneer Works Holdings,Mining,small,trough,0
COMP_05486,Legacy Retail Co,Construction,small,expansion,1
COMP_02785,Vertex Systems LLC,Oil & Gas,micro,expansion,0
COMP_05120,Core Pharma Ltd,Construction,small,peak,1
COMP_07551,Quantum Commerce Co,Healthcare,medium,trough,1
COMP_05556,Frontier Bio Ltd,Automotive,small,contraction,1
COMP_05600,American Holdings Holdings,Construction,small,contraction,1
COMP_07631,Zenith Systems Corp,Retail,enterprise,expansion,1
COMP_00151,Eagle Retail SA,Telecommunications,medium,contraction,0
COMP_02805,Nova Tech Group,Financial Services,large,expansion,0
COMP_05875,Sterling Partners LLC,Logistics,large,peak,1
COMP_02087,Vertex Retail SA,Insurance,enterprise,contraction,0
COMP_03752,Titan Partners PLC,Hospitality,enterprise,expansion,0
COMP_05613,Paramount Networks LLC,Agriculture,medium,expansion,1
COMP_02260,Vanguard Capital Co,Mining,enterprise,peak,0
COMP_04018,Summit Logistics Holdings,Mining,small,expansion,0
COMP_06114,Peak Energy Corp,Energy,large,trough,1
COMP_06059,Freedom Holdings SA,Media,micro,peak,1
COMP_02425,Freedom Digital Co,Automotive,medium,contraction,0
COMP_08035,Frontier Logistics Group,Hospitality,large,expansion,1
COMP_03857,Pioneer Digital Holdings,Agriculture,small,trough,0
COMP_00860,Strategic Ventures Inc,Retail,medium,expansion,0
COMP_08171,Innovative Resources Corp,Technology,small,expansion,1
COMP_07592,Vertex Services Co,Healthcare,medium,contraction,1
COMP_08098,Omega Management Holdings,Hospitality,medium,expansion,1
COMP_07321,Precision Bio Group,Software,micro,contraction,1
COMP_08564,Alpha Solutions International,Agriculture,small,trough,1
COMP_04740,Strategic Labs Corp,Financial Services,medium,contraction,1
COMP_08595,Core Development Corp,Oil & Gas,large,expansion,0
COMP_04463,Integrated Instruments Inc,Banking,medium,expansion,1
COMP_05529,Premier Components Co,Technology,small,peak,1
COMP_01365,Crown Enterprises International,E-Commerce,medium,contraction,0
COMP_01780,Alpha Ventures Inc,Biotechnology,small,peak,0
COMP_09222,United Materials Group,Logistics,large,contraction,0
COMP_04786,Crown Labs SA,Telecommunications,small,expansion,1
COMP_06335,Metro Development Holdings,Real Estate,large,trough,1
COMP_01819,Pinnacle Group Inc,Biotechnology,small,expansion,0
COMP_07800,Advanced Industries Holdings,Media,small,contraction,1
COMP_04938,Delta International Ltd,Renewable Energy,medium,expansion,1
COMP_02705,Summit Med LLC,REIT,micro,peak,0
COMP_05286,Pinnacle Partners LLC,Media,large,trough,1
COMP_00176,Quantum Dynamics Holdings,Biotechnology,enterprise,contraction,0
COMP_07482,Precision Enterprises Inc,Airlines,large,expansion,1
COMP_02094,Sterling Capital Holdings,Construction,enterprise,expansion,0
COMP_08751,Titan Energy Group,Manufacturing,medium,expansion,1
COMP_03492,Prime Labs PLC,Airlines,medium,trough,0
COMP_01921,Titan Development LLC,Biotechnology,large,expansion,0
COMP_00083,Phoenix Industries SA,Semiconductors,small,contraction,0
COMP_00817,Sigma Resources Holdings,Entertainment,medium,expansion,0
COMP_08602,Strategic Digital LLC,Energy,micro,contraction,0
COMP_07355,Heritage Manufacturing Inc,REIT,small,contraction,1
COMP_04397,Atlantic Consulting International,Telecommunications,small,contraction,1
COMP_09182,Advanced Associates Ltd,Utilities,micro,contraction,0
COMP_05569,Frontier Retail Co,E-Commerce,micro,expansion,1
COMP_00284,Eagle Tech LLC,Mining,small,expansion,0
COMP_04121,Liberty Energy Holdings,Logistics,large,expansion,0
COMP_07481,Zenith Labs International,Telecommunications,large,trough,1
COMP_00610,Heritage Enterprises Group,Mining,medium,trough,0
COMP_02916,Frontier Associates PLC,Hospitality,small,expansion,0
COMP_01814,Titan Power Ltd,Technology,enterprise,contraction,0
COMP_01272,Global Ventures SA,REIT,micro,trough,0
COMP_05925,Freedom Enterprises SA,Technology,medium,expansion,1
COMP_09596,Strategic Holdings PLC,Logistics,small,trough,0
COMP_02995,Vertex Networks International,Manufacturing,small,contraction,0
COMP_07110,Paramount Energy Co,Hospitality,large,trough,1
COMP_08614,Nova Enterprises LLC,Hospitality,medium,contraction,1
COMP_07357,Nexus Management Inc,Oil & Gas,large,contraction,1
COMP_02643,Frontier Enterprises Group,Airlines,small,peak,0
COMP_06554,Frontier Instruments International,Software,enterprise,contraction,1
COMP_04509,Freedom Instruments LLC,Transportation,micro,contraction,1
COMP_02306,Pioneer Digital Inc,Construction,large,expansion,0
COMP_06503,Prime Labs International,Transportation,small,expansion,1
COMP_06261,Quantum Corp Co,Entertainment,micro,expansion,1
COMP_04196,Paramount Logistics Inc,Consumer Goods,large,peak,0
COMP_05563,United Management Co,Media,small,trough,1
COMP_04841,Vista Tech Corp,Agriculture,small,trough,1
COMP_04656,Nova Digital International,Agriculture,small,expansion,1
COMP_08148,Vertex Components Holdings,Pharmaceuticals,large,trough,1
COMP_04169,Innovative Partners Co,Entertainment,small,trough,0
COMP_03850,Liberty Energy Co,Media,enterprise,contraction,0
COMP_09848,Sigma International International,Entertainment,large,peak,1
COMP_08402,Summit Tech Co,Entertainment,small,peak,0
COMP_05254,Peak Resources Group,Oil & Gas,large,contraction,1
COMP_07885,Core Bio PLC,Insurance,large,expansion,1
COMP_05534,Innovative Capital Ltd,Retail,micro,peak,1
COMP_02415,United Consulting Co,Transportation,small,expansion,0
COMP_03555,Quantum Enterprises Group,Pharmaceuticals,medium,expansion,0
COMP_04692,Strategic Manufacturing Group,Automotive,micro,trough,1
COMP_04499,Summit International Group,Semiconductors,large,trough,1
COMP_02196,Liberty Manufacturing LLC,Construction,small,expansion,0
COMP_05046,Vista Components International,Airlines,large,expansion,1
COMP_02601,Omega Services LLC,Telecommunications,medium,expansion,0
COMP_01519,Crown Manufacturing Ltd,Semiconductors,small,trough,0
COMP_04765,Elite Devices Group,Oil & Gas,medium,contraction,1
COMP_04315,Integrated Commerce SA,Software,small,trough,1
COMP_03367,Frontier Instruments SA,Healthcare,large,contraction,0
COMP_06066,Advanced Consulting SA,Real Estate,micro,contraction,1
COMP_06583,Pioneer Corp International,Insurance,micro,trough,1
COMP_02634,Elite Energy LLC,Banking,large,peak,0
COMP_07338,Crown Energy Inc,Airlines,micro,trough,1
COMP_05634,Vista Partners Ltd,Semiconductors,micro,trough,1
COMP_09169,Elite Products Group,Construction,small,peak,1
COMP_08790,Liberty Ventures Corp,Media,small,contraction,0
COMP_02435,Pacific Group LLC,Insurance,micro,expansion,0
COMP_08278,Delta Industries PLC,REIT,small,expansion,1
COMP_06759,Titan Energy Co,Transportation,medium,expansion,1
COMP_06612,Titan Enterprises Ltd,Energy,micro,contraction,1
COMP_04521,Delta Labs Co,Financial Services,large,trough,1
COMP_05588,Legacy Networks International,Mining,medium,trough,1
COMP_03546,National International Group,Technology,medium,expansion,0
COMP_05966,Innovative Services Corp,Insurance,small,trough,1
COMP_05993,Innovative Analytics Corp,Hospitality,medium,trough,1
COMP_08806,Vanguard Works SA,Media,large,trough,0
COMP_05532,Titan Group Holdings,Agriculture,large,expansion,1
COMP_05445,Delta Materials Holdings,Semiconductors,large,peak,1
COMP_00518,Innovative Trade Group,Oil & Gas,medium,contraction,0
COMP_06111,Delta Ventures Holdings,Logistics,medium,peak,1
COMP_06865,Zenith Labs Group,Renewable Energy,small,trough,1
COMP_07961,Quantum Pharma LLC,Pharmaceuticals,small,contraction,1
COMP_01416,Horizon Materials Holdings,Technology,large,trough,0
COMP_04665,United Solutions PLC,Agriculture,enterprise,peak,1
COMP_04457,National Consulting LLC,E-Commerce,large,expansion,1
COMP_02762,Premier Dynamics Group,Mining,micro,contraction,0
COMP_04856,Pacific Associates Corp,Software,micro,trough,1
COMP_00128,Liberty Consulting SA,Utilities,micro,expansion,0
COMP_03475,Vanguard Corp Holdings,Software,micro,contraction,0
COMP_07970,Frontier Works Co,Utilities,micro,peak,1
COMP_04311,Metro Partners International,Financial Services,medium,expansion,1
COMP_02439,Liberty Trade Holdings,Media,small,expansion,0
COMP_03766,American Commerce PLC,Insurance,small,peak,0
COMP_06877,Pinnacle Commerce Ltd,Telecommunications,large,peak,1
COMP_05897,Atlantic Labs Inc,Technology,small,expansion,1
COMP_05841,Nova Dynamics International,REIT,medium,contraction,1
COMP_08843,Alpha Logistics Corp,Software,medium,peak,0
COMP_09771,Frontier Brands Holdings,Automotive,medium,contraction,1
COMP_01474,United Solutions Corp,E-Commerce,large,trough,0
COMP_04822,United Med International,Automotive,medium,contraction,1
COMP_06916,Vertex Corp Inc,REIT,small,trough,1
COMP_03561,Heritage Enterprises PLC,Consumer Goods,small,peak,0
COMP_03952,Nova Works Holdings,Semiconductors,large,trough,0
COMP_00050,Horizon Energy SA,Utilities,small,peak,0
COMP_05438,Atlantic Management Co,Renewable Energy,micro,peak,1
COMP_09898,United Ventures Co,Semiconductors,micro,peak,1
COMP_00888,Titan Services Holdings,Media,small,trough,0
COMP_02617,Prime Group PLC,Airlines,micro,contraction,0
COMP_00517,Strategic Logistics Holdings,Insurance,small,contraction,0
COMP_03169,Strategic Manufacturing Inc,Biotechnology,large,expansion,0
COMP_02950,Prime Devices SA,Telecommunications,small,expansion,0
COMP_01425,Core Logistics SA,Renewable Energy,large,trough,0
COMP_00140,Horizon Devices Inc,Energy,medium,trough,0
COMP_01925,Legacy Holdings International,Biotechnology,large,trough,0
COMP_02379,Legacy Development PLC,Banking,large,expansion,0
COMP_03198,American Pharma Co,Insurance,medium,trough,0
COMP_05132,Pioneer Ventures Inc,Transportation,micro,trough,1
COMP_00113,Royal Services Group,Utilities,small,trough,0
COMP_04560,Nexus Enterprises International,Software,medium,expansion,1
COMP_04596,Vista Bio Corp,Telecommunications,medium,peak,1
COMP_07998,Phoenix Logistics Ltd,Manufacturing,small,contraction,1
COMP_03251,Premier Tech International,Airlines,medium,peak,0
COMP_04691,Elite Capital Ltd,Oil & Gas,medium,contraction,1
COMP_08116,Vanguard Industries PLC,Transportation,micro,trough,1
COMP_07768,Freedom Enterprises Co,Media,medium,contraction,1
COMP_04547,Sterling Corp Co,Telecommunications,large,expansion,1
COMP_07085,Peak Retail International,Retail,micro,contraction,1
COMP_03278,Advanced Solutions PLC,Transportation,large,trough,0
COMP_07543,Liberty Associates PLC,Entertainment,small,contraction,1
COMP_06594,United Materials Group,Banking,small,expansion,1
COMP_04069,Eagle Tech Group,Media,large,peak,0
COMP_04409,Precision Dynamics Ltd,Real Estate,small,expansion,1
COMP_08645,Advanced Devices Co,Transportation,small,peak,1
COMP_08589,Strategic Instruments Holdings,Renewable Energy,large,peak,1
COMP_07385,Phoenix Materials LLC,Telecommunications,small,expansion,1
COMP_03223,Frontier Bio Corp,Pharmaceuticals,large,peak,0
COMP_08211,Freedom Works PLC,Consumer Goods,small,contraction,0
COMP_00452,Metro Holdings Corp,Media,medium,expansion,0
COMP_03732,Metro Networks Group,Transportation,large,contraction,0
COMP_08954,Alpha Dynamics LLC,Banking,small,expansion,0
COMP_04987,Delta Retail PLC,Technology,small,expansion,1
COMP_03664,Premier Industries Inc,Banking,small,expansion,0
COMP_02764,National International Ltd,Mining,small,contraction,0
COMP_00659,Pacific Energy LLC,Manufacturing,small,contraction,0
COMP_07679,National Power PLC,Biotechnology,micro,expansion,1
COMP_07677,Pacific Commerce International,Retail,small,contraction,1
COMP_04621,Alpha Corp Holdings,Healthcare,small,peak,1
COMP_01000,Dynamic Networks Holdings,Consumer Goods,large,expansion,0
COMP_00390,Innovative Commerce SA,Energy,enterprise,peak,0
COMP_03408,Metro Networks Group,Transportation,large,trough,0
COMP_01477,Frontier Holdings Co,Insurance,large,expansion,0
COMP_02241,Phoenix Trade PLC,Hospitality,micro,expansion,0
COMP_02387,Horizon Solutions Inc,Transportation,small,expansion,0
